   0.0500000000   ,   2.9996250439
   0.1000000000   ,   2.9970029911
   0.1500000000   ,   2.9899090478
   0.2000000000   ,   2.9761904626
   0.2500000000   ,   2.9538461330
   0.3000000000   ,   2.9211294704
   0.3500000000   ,   2.8766630180
   0.4000000000   ,   2.8195487900
   0.4500000000   ,   2.7494557152
   0.5000000000   ,   2.6666664980
   0.5500000000   ,   2.5720713719
   0.6000000000   ,   2.4671050044
   0.6500000000   ,   2.3536331396
   0.7000000000   ,   2.2338046375
   0.7500000000   ,   2.1098898738
   0.8000000000   ,   1.9841268271
   0.8500000000   ,   1.8585920738
   0.9000000000   ,   1.7351070977
   0.9500000000   ,   1.6151829762
   1.0000000000   ,   1.5000004230
   1.0500000000   ,   1.3904182860
   1.1000000000   ,   1.2870020117
   1.1500000000   ,   1.1900638208
   1.2000000000   ,   1.0997076883
   1.2500000000   ,   1.0158740300
   1.3000000000   ,   0.9383807906
   1.3500000000   ,   0.8669591428
   1.4000000000   ,   0.8012831355
   1.4500000000   ,   0.7409933821
   1.5000000000   ,   0.6857153280
   1.5500000000   ,   0.6350728471
