   0.0250000000   ,   2.9999296875
   0.0500000000   ,   2.9995781678
   0.0750000000   ,   2.9986645996
   0.1000000000   ,   2.9969092994
   0.1250000000   ,   2.9940350514
   0.1500000000   ,   2.9897689218
   0.1750000000   ,   2.9838445539
   0.2000000000   ,   2.9760049009
   0.2250000000   ,   2.9660053366
   0.2500000000   ,   2.9536170656
   0.2750000000   ,   2.9386307293
   0.3000000000   ,   2.9208600912
   0.3250000000   ,   2.9001456622
   0.3500000000   ,   2.8763581185
   0.3750000000   ,   2.8494013586
   0.4000000000   ,   2.8192150478
   0.4250000000   ,   2.7857765122
   0.4500000000   ,   2.7491018626
   0.4750000000   ,   2.7092462607
   0.5000000000   ,   2.6663032752
   0.5250000000   ,   2.6204033170
   0.5500000000   ,   2.5717111861
   0.5750000000   ,   2.5204228069
   0.6000000000   ,   2.4667612631
   0.6250000000   ,   2.4109722791
   0.6500000000   ,   2.3533193118
   0.6750000000   ,   2.2940784323
   0.7000000000   ,   2.2335331751
   0.7250000000   ,   2.1719695229
   0.7500000000   ,   2.1096711789
   0.7750000000   ,   2.0469152509
   0.8000000000   ,   1.9839684455
   0.8250000000   ,   1.9210838360
   0.8500000000   ,   1.8584982419
   0.8750000000   ,   1.7964302250
   0.9000000000   ,   1.7350786848
   0.9250000000   ,   1.6746220172
   0.9500000000   ,   1.6152177816
   0.9750000000   ,   1.5570028161
   1.0000000000   ,   1.5000937303
   1.0250000000   ,   1.4445877084
   1.0500000000   ,   1.3905635522
   1.0750000000   ,   1.3380829023
   1.1000000000   ,   1.2871915784
   1.1250000000   ,   1.2379209880
   1.1500000000   ,   1.1902895614
   1.1750000000   ,   1.1443041755
   1.2000000000   ,   1.0999615393
   1.2250000000   ,   1.0572495190
   1.2500000000   ,   1.0161483858
   1.2750000000   ,   0.9766319771
   1.3000000000   ,   0.9386687643
   1.3250000000   ,   0.9022228239
   1.3500000000   ,   0.8672547120
   1.3750000000   ,   0.8337222459
   1.4000000000   ,   0.8015811945
   1.4250000000   ,   0.7707858848
   1.4500000000   ,   0.7412897284
   1.4750000000   ,   0.7130456755
   1.5000000000   ,   0.6860066030
   1.5250000000   ,   0.6601256421
