   0.1000000000   ,   3.0000000000
   0.2000000000   ,   2.9910000000
   0.3000000000   ,   2.9552156760
   0.4000000000   ,   2.8766159788
   0.5000000000   ,   2.7442172669
   0.6000000000   ,   2.5559490567
   0.7000000000   ,   2.3207655358
   0.8000000000   ,   2.0568538549
   0.9000000000   ,   1.7860923969
   1.0000000000   ,   1.5276921869
   1.1000000000   ,   1.2943078451
   1.2000000000   ,   1.0916046765
   1.3000000000   ,   0.9200141657
   1.4000000000   ,   0.7769681607
   1.5000000000   ,   0.6586469742
   1.6000000000   ,   0.5610384110
